ID,TYPE,NAME,LATITUDE,LONGITUDE,COUNTRY,REGION
10504,heliport,Army Aviation Support Facility Heliport,40,-86,US,US-IN
10505,small_airport,Birkey Private Airport,41,-86,US,US-IN
10506,small_airport,Dick's Strip,41,-85,US,US-IN
10507,heliport,Patten Industries Heliport,42,-88,US,US-IL
10508,small_airport,Silver Creek Gliderport,39,-90,US,US-IL
10509,small_airport,Sweedler Airport,41,-88,US,US-IL
10510,heliport,Stillman Fire Heliport,42,-89,US,US-IL
10511,heliport,Maaks Heliport,40,-90,US,US-IL
10512,heliport,Illinois State Fair Heliport,40,-90,US,US-IL
10513,heliport,Pinckneyville Correctional Center Heliport,38,-89,US,US-IL
10514,small_airport,Home Free Airport,42,-89,US,US-IL
10515,heliport,Evanston Hospital-Golf Course Site Heliport,42,-88,US,US-IL
10516,small_airport,Sugar Creek Farm Airport,40,-89,US,US-IL
10517,small_airport,Dupouy Airport,40,-86,US,US-IN
10518,small_airport,Carlson Farm Airport,42,-87,US,US-IN
10519,small_airport,Johnson Airport,41,-85,US,US-IN
10520,small_airport,Pippenger Airport,41,-85,US,US-IN
10521,small_airport,Holloway Field,39,-86,US,US-IN
10522,small_airport,Chain-O-Lakes Airport,42,-86,US,US-IN
10523,small_airport,Ddt Field,41,-86,US,US-IN
10524,small_airport,Thomas Airport,40,-86,US,US-IN
10525,small_airport,Mc Coy Airport,40,-89,US,US-IL
10527,small_airport,Noland RLA Restricted Landing Area,40,-89,US,US-IL
10528,small_airport,Merkle Airport,42,-90,US,US-IL
10529,small_airport,Holmes Airport,40,-90,US,US-IL
10530,small_airport,Davy Jones /Private/ Airport,38,-89,US,US-IL
10531,small_airport,Foote Airport,41,-89,US,US-IL
10532,small_airport,Rinkenberger Restricted Landing Area,41,-90,US,US-IL
10533,heliport,Grand Tower Heliport,38,-90,US,US-IL
10534,small_airport,Davis Field,31,-82,US,US-GA
45532,heliport,Cherry Hill Heliport,41,-74,US,US-NJ
10536,small_airport,Hillsboro Municipal Airport,39,-89,US,US-IL
10538,small_airport,Kankakee Airport,41,-88,US,US-IL
10547,small_airport,Lamar Field,38,-87,US,US-KY
10548,small_airport,Goode Airpark,38,-87,US,US-KY
10549,small_airport,Chesnut Knolls Airport,37,-84,US,US-KY
10550,small_airport,Mason Valley Airport,38,-85,US,US-KY
10551,small_airport,Craw Daddy Landing Airport,39,-85,US,US-KY
10552,heliport,Carroll County Hospital Heliport,39,-85,US,US-KY
10553,small_airport,Russell Airport,38,-86,US,US-KY
10554,small_airport,Eagle's Nest Airport,38,-86,US,US-KY
10555,heliport,Fidelity Heliport,39,-85,US,US-KY
10556,small_airport,Miles Field,38,-85,US,US-KY
10558,small_airport,Flying M Ranch Airport,45,-83,US,US-MI
10561,seaplane_base,Southern Natural Gas Co. Seaplane Base,30,-90,US,US-LA
10569,small_airport,Miller Airport,42,-89,US,US-IL
10570,small_airport,Herschel Hunter Airport,38,-90,US,US-IL
10571,heliport,Hammond-Henry Hospital Heliport,41,-90,US,US-IL
10572,small_airport,Kibler Airport,39,-88,US,US-IL
10573,small_airport,Pillow Hill Airport,42,-88,US,US-IL
10574,small_airport,Richardson Field,42,-88,US,US-IL
45401,small_airport,Bickel Airport,38,-90,US,US-IL
10575,heliport,St Margarets Hospital Heliport,41,-89,US,US-IL
10576,small_airport,Mc Leansboro Airport,38,-89,US,US-IL
10577,small_airport,Compton Airport,39,-90,US,US-IL
10578,small_airport,Bock Farms Airport,40,-90,US,US-IL
10581,small_airport,Moontown Airport,35,-86,US,US-AL
10582,heliport,Compaq Woburn Heliport,43,-71,US,US-MA
10583,heliport,Marlborough Hospital Heliport,42,-72,US,US-MA
10584,small_airport,Baines Airport,42,-73,US,US-MA
10585,heliport,Seapuit Heliport,42,-70,US,US-MA
10586,heliport,North Chatham Heliport,42,-70,US,US-MA
10587,small_airport,Westport Airport,42,-71,US,US-MA
10588,heliport,Happy Heliport,42,-71,US,US-MA
10589,heliport,Gear Plant Heliport,42,-71,US,US-MA
10590,heliport,Sadler Hill Heliport,43,-71,US,US-MA
10591,heliport,Marston Mills Heliport,42,-70,US,US-MA
10592,small_airport,Burhans Memorial Airport,39,-77,US,US-MD
10593,heliport,Southern Md Hospital Center Heliport,39,-77,US,US-MD
10594,heliport,Garrett County Memorial Hospital Heliport,39,-79,US,US-MD
10595,heliport,Hoopers Heliport,38,-75,US,US-MD
10596,small_airport,Fairview Airport,39,-77,US,US-MD
10597,small_airport,Hidden Hills Airport,39,-76,US,US-MD
10598,small_airport,West St Mary's Airport,38,-76,US,US-MD
10599,heliport,Green Terrace Heliport,39,-77,US,US-MD
10600,small_airport,Pokety Airport,39,-76,US,US-MD
10601,small_airport,Chandler Airport,38,-76,US,US-MD
301251,seaplane_base,Peru / Destiny Cove SPB,44,-70,US,US-ME
10602,seaplane_base,Mast Cove Seaplane Base,44,-71,US,US-ME
10603,small_airport,Doss Field,44,-85,US,US-MI
10604,heliport,Fuller Heliport,43,-84,US,US-MI
10605,small_airport,South Fox Island Airport,45,-86,US,US-MI
45478,heliport,Zayti Field Heliport,42,-84,US,US-MI
10606,heliport,Clear Sky Heliport,42,-86,US,US-MI
10607,small_airport,Innes Acres Airport,43,-83,US,US-MI
10608,heliport,Highland Heliport,43,-84,US,US-MI
10609,small_airport,Willie Run Airport,43,-83,US,US-MI
10610,heliport,Bendix Heliport,42,-83,US,US-MI
10611,seaplane_base,Ness Landing Seaplane Base,46,-87,US,US-MI
10626,small_airport,Penman Airport,36,-90,US,US-MO
10633,small_airport,Thomas Field,35,-89,US,US-MS
10634,small_airport,Thunderfoot Ranch Airport,31,-90,US,US-MS
10635,small_airport,Root Hog Airport,33,-90,US,US-MS
10636,heliport,Pascagoula Naval Station Heliport,30,-89,US,US-MS
10637,small_airport,Mitchell's Airport,33,-90,US,US-MS
10638,small_airport,E E Lane Airport,33,-90,US,US-MS
10639,small_airport,Fairview Farms Airport,33,-88,US,US-MS
10640,small_airport,Union Municipal Airport,33,-89,US,US-MS
10641,small_airport,Newton Airport,41,-75,US,US-NJ
10649,small_airport,Clyde Valley Airport,36,-82,US,US-NC
10650,small_airport,Welborn Farm Airport,36,-81,US,US-NC
10651,heliport,Garner Road Heliport,36,-79,US,US-NC
10652,small_airport,Tucker Field,35,-80,US,US-NC
10653,small_airport,Mc Donald Field,35,-80,US,US-NC
10654,small_airport,Flying Bj Airport,36,-81,US,US-NC
10655,small_airport,Mc Cachren Field,35,-81,US,US-NC
10656,small_airport,Maxwell Airport,37,-81,US,US-NC
10657,heliport,Chinquapin Heliport,35,-83,US,US-NC
10658,small_airport,Womble Field,36,-79,US,US-NC
10665,heliport,Longview Heliport,44,-71,US,US-NH
10666,heliport,Hamilton Farm Golf Club Heliport,41,-75,US,US-NJ
10642,small_airport,Pemberton Airport,40,-75,US,US-NJ
10667,heliport,Educational Testing Heliport,40,-75,US,US-NJ
10668,heliport,Dow Jones & Co. Inc. Heliport,40,-75,US,US-NJ
10669,heliport,Sarnoff Princeton Heliport,40,-75,US,US-NJ
10670,small_airport,Mock Airport,41,-75,US,US-NJ
10671,small_airport,Inductotherm Airport,40,-75,US,US-NJ
10672,heliport,Pfister Helistop,41,-74,US,US-NJ
10673,heliport,Aventis Pharmaceuticals Heliport,41,-75,US,US-NJ
42772,small_airport,Allen Airstrip,40,-75,US,US-NJ
10675,small_airport,Mc Kinney Airport,43,-78,US,US-NY
10676,heliport,Community General Hospital Heliport,42,-75,US,US-NY
10677,heliport,Bassett Heliport,43,-75,US,US-NY
10678,heliport,Ibm East Fishkill Heliport,42,-74,US,US-NY
10679,small_airport,Laska Airport,42,-79,US,US-NY
10680,small_airport,Secret Spot Airport,45,-73,US,US-NY
10681,small_airport,Tuscarora Plateau Airport,43,-78,US,US-NY
10682,heliport,B/G Heliport,42,-74,US,US-NY
10683,small_airport,B Flat Farm Airport,42,-74,US,US-NY
10684,heliport,Arnot Ogden Hospital Heliport,42,-77,US,US-NY
10686,small_airport,Napoleon Airport,42,-84,US,US-MI
46291,small_airport,Transylvania County Airport,35,-83,US,US-NC
10688,small_airport,The Ranch Airport,43,-74,US,US-NY
10689,heliport,Old Orchard Road Heliport,41,-74,US,US-NY
10690,heliport,Astoria Heliport,41,-74,US,US-NY
10691,small_airport,De Ronda Airport,43,-75,US,US-NY
10692,small_airport,Di Stefano Airpark,43,-75,US,US-NY
10693,small_airport,Luke Airport,42,-76,US,US-NY
10694,small_airport,Six Ponds Airport,43,-74,US,US-NY
10695,small_airport,Hiserts Airpark Inc Airport,43,-75,US,US-NY
10696,heliport,Suny Health Science Center Heliport,43,-76,US,US-NY
10697,small_airport,Hilltop Airport,43,-79,US,US-NY
10700,small_airport,Valley Vista Airport,39,-83,US,US-OH
10701,heliport,Memorial Hospital of Union County Heliport,40,-83,US,US-OH
10702,small_airport,Andy Barnhart Memorial Airport,40,-84,US,US-OH
10703,small_airport,Morningstar North Airport,40,-85,US,US-OH
10704,heliport,Api Heliport,41,-82,US,US-OH
10705,small_airport,Pelz Field,40,-84,US,US-OH
10706,small_airport,Riceland Aerodrome,42,-81,US,US-OH
10707,small_airport,Stub's Field,41,-81,US,US-OH
10708,small_airport,Youngpeter Airport,41,-84,US,US-OH
10709,small_airport,Creager Airport,39,-84,US,US-OH
10710,small_airport,Gnadenhutten Airport,40,-81,US,US-OH
10711,small_airport,Merts Field,40,-84,US,US-OH
10712,heliport,Valley View Heliport,41,-83,US,US-OH
10713,heliport,Welded Heliport,42,-84,US,US-OH
10714,small_airport,Vogel Airpark,41,-82,US,US-OH
10715,heliport,Valley Asphalt Heliport,39,-84,US,US-OH
10716,heliport,St Luke's Hospital Heliport,42,-84,US,US-OH
10717,heliport,V.J.S. Heliport,41,-81,US,US-OH
10738,small_airport,Horst Airport,40,-76,US,US-PA
10739,small_airport,Navarro Airport,40,-75,US,US-PA
10740,small_airport,Neeb Airport,41,-76,US,US-PA
10741,small_airport,Lehman Airport,41,-76,US,US-PA
10742,small_airport,Giffin Airport,42,-76,US,US-PA
10743,heliport,Davis Family Furniture Heliport,40,-80,US,US-PA
10744,small_airport,Fox Hollow Airport,41,-77,US,US-PA
10745,heliport,Nason Hospital Heliport,40,-78,US,US-PA
10746,small_airport,Harris Airport,40,-76,US,US-PA
10747,small_airport,Moyer Airport,40,-75,US,US-PA
10748,small_airport,Schulteis Airport,40,-77,US,US-PA
10749,small_airport,Ashlawn Airport,42,-76,US,US-PA
10750,small_airport,Karlindo Airport,40,-77,US,US-PA
10751,small_airport,Countryside Airport,41,-76,US,US-PA
10752,heliport,Jameson Memorial Hospital Heliport,41,-80,US,US-PA
10753,heliport,H.G.F. Heliport,41,-76,US,US-PA
10754,small_airport,Gravel Run Airport,42,-80,US,US-PA
10755,small_airport,Stahl's Mountain Airport,42,-75,US,US-PA
10756,heliport,Wyeth Pharmaceuticals Heliport,40,-75,US,US-PA
10757,small_airport,Phil Cain Memorial Field,40,-80,US,US-PA
10758,heliport,Chester County Hospital Heliport,40,-76,US,US-PA
10759,heliport,Pitcairn Heliport,40,-75,US,US-PA
10760,heliport,Chestnut Street Garage Heliport,40,-77,US,US-PA
10761,heliport,Richard L Miller Heliport,40,-76,US,US-PA
10762,small_airport,Mountain Hide-Away Airport,41,-78,US,US-PA
10763,heliport,Shamokin Hospital Heliport,41,-77,US,US-PA
10764,heliport,Divine Providence Hospital Heliport,41,-77,US,US-PA
10765,heliport,Coxton Lake Heliport,42,-75,US,US-PA
10766,small_airport,Yingst Airport,40,-77,US,US-PA
10767,small_airport,Risker Field,40,-80,US,US-PA
10769,small_airport,Scottsburg Airport,39,-86,US,US-IN
10770,small_airport,Rust Airstrip,33,-84,US,US-GA
10771,small_airport,Swans Field,45,-70,US,US-ME
10772,small_airport,Schiffer Acres Airport,43,-84,US,US-MI
45782,small_airport,Yahu Field,34,-80,US,US-SC
10775,heliport,Carolina Pines Regional Medical Center Heliport,34,-80,US,US-SC
10776,small_airport,Crooked Fence Farm Airport,35,-82,US,US-SC
10777,small_airport,Jordan Airport,34,-80,US,US-SC
10785,small_airport,Middle Bass Island Airport,42,-83,US,US-OH
10798,small_airport,Meyers-Diver's Airport,42,-84,US,US-MI
10809,small_airport,Indian Springs Airport,37,-82,US,US-TN
10810,heliport,Methodist Hospital-North Heliport,35,-90,US,US-TN
10811,seaplane_base,Merian Seaplane Base,36,-85,US,US-TN
10812,small_airport,Wayne's World Airport,36,-89,US,US-TN
10813,small_airport,Kenner Farm Airport,36,-84,US,US-TN
10814,heliport,Wellmont Holston Valley Medical Center Heliport,37,-83,US,US-TN
10815,small_airport,Wilson Field,35,-89,US,US-TN
10816,heliport,Pigeon Forge Heliport,36,-84,US,US-TN
10817,small_airport,Massingale Airport,36,-84,US,US-TN
10818,small_airport,Holenthawall Airport,37,-87,US,US-TN
10844,small_airport,Ayres-Aicp Airport,39,-78,US,US-VA
10845,small_airport,The Meadows Airport,39,-78,US,US-VA
10846,small_airport,Aviacres Airport,39,-78,US,US-VA
10847,small_airport,Flying Circus Aerodrome,39,-78,US,US-VA
10848,small_airport,Shandy Hall Farm Airport,38,-77,US,US-VA
45878,small_airport,Goose Hunt Farm Airport,39,-78,US,US-VA
10849,heliport,Beaver Lodge Estate Heliport,39,-78,US,US-VA
10850,small_airport,White Post Airport,39,-78,US,US-VA
10851,small_airport,Garner Airport,37,-77,US,US-VA
10852,heliport,Danville Life Saving Crew Heliport,37,-79,US,US-VA
10853,small_airport,Machipongo International Airport,37,-76,US,US-VA
10854,small_airport,Serenity Farm Airport,38,-76,US,US-VA
45882,small_airport,Knight'S Landing Llc,37,-76,US,US-VA
10855,heliport,Thomas Nelson Comm College Heliport,37,-76,US,US-VA
45879,heliport,Muddy Toes Heliport,38,-76,US,US-VA
15237,small_airport,Hartwood Airport,38,-78,US,US-VA
45881,heliport,Tucker Heliport,37,-76,US,US-VA
45873,small_airport,Birch Creek Plantation Airport,37,-79,US,US-VA
10857,small_airport,Put In Bay Airport,42,-83,US,US-OH
10858,small_airport,Kentmorr Airpark,39,-76,US,US-MD
10860,small_airport,Bladenboro Airport,35,-79,US,US-NC
10861,small_airport,Middle Bass-East Point Airport,42,-83,US,US-OH
10872,small_airport,Carnot Field,45,-87,US,US-WI
10873,small_airport,Olson's Airport,43,-88,US,US-WI
10874,small_airport,Tesmer Airport,43,-89,US,US-WI
10875,small_airport,Plover River Airfield,45,-89,US,US-WI
10876,small_airport,Flying 'O' Airport,45,-89,US,US-WI
10877,small_airport,Clover Valley Airport,43,-89,US,US-WI
10878,small_airport,Melin Farms Airport,43,-89,US,US-WI
10879,small_airport,Bark River Airport,43,-88,US,US-WI
10880,small_airport,Plantation Pine Airport,44,-89,US,US-WI
10883,heliport,Kenosha County Heliport,43,-88,US,US-WI
10884,small_airport,Mark's Park & Airfield,44,-89,US,US-WI
10886,small_airport,Woodland Airstrip,44,-88,US,US-WI
10889,heliport,Va Medical Center Heliport,38,-83,US,US-WV
10890,small_airport,North Bass Island Airport,42,-83,US,US-OH
10910,small_airport,Watervliet Municipal Airport,42,-86,US,US-MI
10912,small_airport,Three Lakes Municipal Airport,46,-89,US,US-WI
10913,heliport,Sequiam Heliport,28,-81,US,US-FL
10914,heliport,Little's Heliport,28,-82,US,US-FL
10915,small_airport,Fred Babcock Airport,27,-82,US,US-FL
10916,heliport,Smyrna Hospital Heliport,34,-85,US,US-GA
10917,small_airport,Red Stewart Airfield,40,-84,US,US-OH
10918,small_airport,Keener Field,41,-85,US,US-IN
10919,small_airport,Antique Aerodrome,41,-89,US,US-IL
10920,small_airport,Cherry Hill Airport,39,-86,US,US-IN
10921,heliport,Children's Memorial Hospital Heliport,42,-88,US,US-IL
10923,small_airport,Rooster Field,38,-85,US,US-KY
45456,small_airport,Tib Field,44,-71,US,US-ME
10927,heliport,Heavenly Flights Heliport,36,-82,US,US-NC
10930,heliport,Osterman Heliport,40,-75,US,US-NJ
10931,heliport,Entenmann's Heliport,41,-73,US,US-NY
10932,small_airport,Bucks Airport,41,-81,US,US-OH
10933,small_airport,M.C.R. Airport,41,-82,US,US-OH
10936,heliport,Specialty Records Heliport,41,-76,US,US-PA
45948,small_airport,Eagles Mere Field Airport,41,-77,US,US-PA
10941,heliport,Martinsville/Henry County Memorial Hospital Helipo,37,-80,US,US-VA
10948,small_airport,Calkins Field,43,-86,US,US-MI
10951,heliport,Rotunda Heliport,27,-82,US,US-FL
10952,heliport,Southern Machine & Steel Yard Heliport,27,-82,US,US-FL
10953,small_airport,University Airpark,43,-84,US,US-MI
10954,heliport,Clayton Heliport,34,-84,US,US-GA
10955,small_airport,Alcock RLA Restricted Landing Area,42,-89,US,US-IL
10956,heliport,Professional Arts Building Heliport,38,-86,US,US-IN
10957,small_airport,Rees Field,41,-89,US,US-IL
10959,heliport,Jewish Hospital Heliport,38,-86,US,US-KY
45470,heliport,Haney Heliport,42,-70,US,US-MA
10963,small_airport,Sloop Airport,36,-81,US,US-NC
10965,heliport,Meadowlands Hospital Medical Center Heliport,41,-74,US,US-NJ
299708,small_airport,Winchell Mountain Airport,42,-74,US,US-NY
10966,small_airport,Bonebender Airport,44,-73,US,US-NY
10967,small_airport,Sleepy Hollow Airport,41,-81,US,US-OH
10968,heliport,Mansfield General Hospital Heliport,41,-83,US,US-OH
10971,small_airport,Deitch Airport,40,-77,US,US-PA
10972,heliport,Decarbo Ambulance Service Heliport,41,-80,US,US-PA
10975,small_airport,Stonewall Airpark,36,-86,US,US-TN
10978,heliport,Brown's Island Heliport,38,-77,US,US-VA
10980,small_airport,Paddock Field,43,-89,US,US-WI
10985,small_airport,Goodspeed Airport,41,-72,US,US-CT
10986,small_airport,White Cloud Airport,44,-86,US,US-MI
10991,heliport,Palm Beach Community College Heliport,27,-80,US,US-FL
10992,seaplane_base,Plantation Key Seaplane Base,25,-81,US,US-FL
10993,heliport,Matthews Heliport,34,-85,US,US-GA
10994,small_airport,Norm's Airpark,42,-87,US,US-IN
10995,heliport,Lynn Heliport,42,-88,US,US-IL
10996,heliport,Mikelsons Heliport,40,-86,US,US-IN
10997,small_airport,Pirates Cove Airport,37,-88,US,US-KY
11000,heliport,Worcester Medical Center Heliport,42,-72,US,US-MA
11001,small_airport,Herrington Field,39,-79,US,US-MD
